3751370.000 , 1187450.000, 5003830.000 
3751369.071 , 1187449.708, 5003830.762 
3751369.994 , 1187449.998, 5003829.992 
3751367.625 , 1187449.448, 5003831.911 
3751369.994 , 1187449.998, 5003829.992 
3751360.711 , 1187447.058, 5003837.612 
3751370.220 , 1187449.669, 5003830.040 
3751366.109 , 1187448.568, 5003833.233 
